id,song_name,artist,song_popularity,decade,genre,points,created_at,updated_at
2648,Apocalyptic Prophecy,Genocide Commando,0,00s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2649,Somewhere In The Night,Barry Manilow,1,70s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2650,Festival At Baghdad - The Sea - The Ship Goes To Pieces On A Rock Surmounted By A Bronze Warrior,Nikolai Rimsky-Korsakov,0,90s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2651,La benedizione delle truppe,Angelo Francesco Lavagnino,0,60s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2652,"Pavane, Op.50 (orch. version, 1887) - 2007 Remastered Version",Gabriel Fauré,0,60s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2653,"Rigoletto [Act I]: Ah! veglia, o donna, questo fiore (Rigoletto, Gilda, Giovanna, Duke)",Giuseppe Verdi,0,60s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2654,I'm Happy Just to Dance With You,R. Stevie Moore,0,70s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2655,Snowbound For Christmas,Jackie Gleason,0,10s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2656,Music for Percussion (Nos. 8 - 13),Laurie Johnson,0,60s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2657,For Metal,Arkham Witch,0,10s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2658,Liebesfreud,Fritz Kreisler,0,70s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2659,She's Everything,Brad Paisley,1,00s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2660,Little Things Mean A Lot,Joni James,1,60s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2661,Vessels,Philip Glass,0,80s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2662,Master Of Eyes (The Deepness Of Your Eyes),Aretha Franklin,1,70s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2663,Send Me Some Lovin',Sam Cooke,1,60s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2664,Osiris Bull-Man & Elephant Walk,Iasos,0,70s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2665,Damn Right I've Got The Blues - Live,Buddy Guy,0,90s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2666,Summertime Love,Harry Belafonte,0,60s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2667,Sacrifice Unto Sebek,Nile,0,00s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2668,Mama's Song,Carrie Underwood,1,00s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2669,Metal Heart,Dimmu Borgir,0,90s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2670,A Little Night Music: Overture and Night Waltz,Stephen Sondheim,0,70s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2671,Billy the Kid Suite: III. Mexican Dance and Finale,Aaron Copland,0,60s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2672,Swing 1,Giovanni Fusco,0,60s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2673,Sunaun Kisko Afsana,Talat Mahmood,0,00s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2674,Too Young To Go Steady,Connie Stevens,1,60s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2675,Bop-Be,Keith Jarrett,0,10s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2676,"Men Of Harlech (From """"Zulu"""")",The City of Prague Philharmonic Orchestra,0,90s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2677,Fire! Battle! In Metal!,Dream Evil,0,00s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2678,I Don't Need to Tell Her,The Lurkers,0,70s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2679,"The Grand Duel (Parte Prima) (From """"Il Grande Duello - The Grand Duel"""") - Kill Bill, Vol. 1 Theme",Luis Bacalov,0,70s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2680,Threads,Ebb & Flod,0,10s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2681,Alone,Amorphis,0,00s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2682,Narrative Of Soul Against Soul,AFI,0,90s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2683,Where's The Playground Susie,Glen Campbell,1,60s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2684,O Diamante Cor de Rosa - Versão remasterizada,Roberto Carlos,0,60s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2685,Into the Night,Andy Clark,0,80s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2686,Rock das aranhas,Raul Seixas,0,90s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2687,"Symphony No. 2 in D Major, Op. 43: IV. Finale. Allegro moderato",Jean Sibelius,0,60s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2688,Ladies Will Kindly Remove Their Hats,Jerry Goldsmith,0,60s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2689,Indian Summer,Tangerine Dream,0,80s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2690,Nights To Come,Piero Piccioni,0,70s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2691,Star Trek (Main Title),Alexander Courage,0,60s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2692,Lost In The Humming Air - 2005 Digital Remaster,Harold Budd,0,80s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2693,Subhuman - Remastered,Throbbing Gristle,0,80s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2694,I Don't Know Why,The Rolling Stones,1,70s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2695,Christmas Eve / Sarajevo 12/24 - Instrumental,Trans-Siberian Orchestra,0,00s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2696,Decay Of Logos,Eloy,0,70s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2697,Somewhere My Love /We'll Meet Again Sweetheart,John Hartford,0,70s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2698,Jesse,Roberta Flack,1,70s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2699,Chant Lithurgique (Paix Avec Nous),Ensemble des chants et choeurs russes orthodoxes,0,00s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2700,West Side Story: Act I: Maria,Leonard Bernstein,0,60s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2701,Aadukvayya Oh Rameshaa,P. Susheela,0,60s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2702,Blowin Smoke,George Brigman,0,10s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2703,pilots of purple twilight,Tangerine Dream,0,80s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2704,Main Title,Michel Legrand,0,60s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2705,First Signs of Spring,Kayak,0,70s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2706,I'll Search My Heart,Johnny Mathis,1,60s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2707,"Theme (From """"Far and Away"""")",Itzhak Perlman,0,70s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2708,My Cup Runneth Over,Ed Ames,1,60s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2709,To Show I Love You,Peter And Gordon,1,60s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2710,Sowiesoso,Cluster,0,70s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2711,Jump For Victor - Instrumental / Alternative Take,Mal Waldron,0,00s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2712,Solitaire,Strung Out,0,90s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2713,Body Of Christ,Nausea,0,90s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2714,O Gladsome Radience (kiev-pechersk Chant),Kiev Theological Academy & Seminary choir,0,00s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2715,Metal Eater (Live),U.D.O.,0,90s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2716,Final,Marion,0,70s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2717,My Love,Margie Joseph,1,70s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2718,Tug Of War,Paul McCartney,1,80s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2719,Margin Walker,Fugazi,0,80s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2720,"Somewhere Out There (From """"An American Tail"""")",Linda Ronstadt & James Ingram,1,80s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2721,Hung On You,The Righteous Brothers,1,60s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2722,Aurora,Sunn 0))),0,10s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2723,I Remember You,June Christy,0,90s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2724,Penelope,Joan Manuel Serrat,0,60s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2725,But The NUNS Are Watching,I Set My Friends On Fire,0,00s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2726,We Love You,The Rolling Stones,1,60s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2727,"Rigoletto [Acts II & III]: Mio padre! (Gilda, Rigoletto, Borsa, Marullo, Ceprano, Courtiers)",Giuseppe Verdi,0,60s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2728,I'm in Your Care,The Canton Spirituals,0,80s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2729,Lucia di Lammermoor: Act III: Scene 2: Spargi d'amaro pianto,Gaetano Donizetti,0,60s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2730,Till,The Vogues,1,60s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2731,The Coldest Days Of My Life (Part 1),The Chi-lites,1,70s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2732,"Madama Butterfly, Act II: Come una mosca prigioniera (Suzuki, Butterfly)",Giacomo Puccini,0,60s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2733,Il Tramonto (lyric poem for mezzo-soprano & string orchestra),Ottorino Respighi,0,00s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2734,Come Back to Paradise,Les Baxter,0,70s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2735,Moonlight Magic,Alan Moorhouse,0,70s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2736,Le juge,Jean-Michel Jarre,0,70s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2737,Alto Saxophone Sonata in E-Flat Major: I. Ruhig bewegt,Paul Hindemith,0,70s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2738,Crying,Roy Orbison,1,60s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2739,Brighter Than a Thousand Suns - 2015 Remaster,Iron Maiden,0,00s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2740,Morton,Ennio Morricone,0,60s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2741,Benedictine Convulsions,Cryptopsy,0,90s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2742,Safari - Out Of Africa/Soundtrack Version,John Barry,0,80s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2743,Silouans Song,Arvo Pärt,0,00s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2744,It Was Almost Like A Song,Ronnie Milsap,1,70s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2745,"Circle Of Life (From """"The Lion King"""")",Elton John,1,90s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2746,The Keeper Of The Light,Harvey Reid,0,80s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2747,Der Barbier von Sevilla: Overture,Gioachino Rossini,0,60s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2748,Gone,Gavin Luke,0,10s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2749,"Theme From """"Summer Of '42""""",Peter Nero,1,70s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2750,Mother,Barbra Streisand,1,70s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2751,"1,000 Eyes",Death,0,10s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2752,I Will Not Forget You (Psalm 50) [Remastered 2017],Enter The Worship Circle,0,90s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2753,The Big Heavy Metal,Massacration,0,00s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2754,Get with You (Remastered Version),The Damn Truth,0,10s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2755,Too Many,88 Fingers Louie,0,90s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2756,Asas De Verão,Geraldo Azevedo,0,70s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2757,"Endless - Live In Denver, CO, USA / 1987",Keith Jarrett Trio,0,80s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2758,New Year's Eve,Adrenalin O.D.,0,00s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2759,Trauermusik,Paul Hindemith,0,80s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2760,Elegía I (A F. Garcia Lorca),Manolo Sanlucar,0,70s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2761,Howl In the Sky,Biscaya,0,10s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2762,Sunshine On My Shoulders,John Denver,1,70s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2763,Blue Seven,Liquid Mind,0,90s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2764,Bataille de Zaccar,André Hossein,0,60s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2765,Nephilim Grove,Novembers Doom,0,10s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2766,Traces of Reality,Dødheimsgard,0,90s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2767,Three Times Down,S.T.P.,0,00s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2768,KNIGHT OF THE WIND,Crush 40,0,00s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2769,When Doomdays Has Come,Procession,0,10s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2770,Canto Karabali,Ernesto Lecuona,0,60s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2771,What Kind Of Fool Am I?,Robert Goulet,1,60s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2772,Only Women,Alice Cooper,1,70s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2773,Haunted Gate,David Toop,0,90s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2774,Somewhere,P.J. Proby,1,60s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2775,Does Your Mama Know About Me,Bobby Taylor & The Vancouvers,1,60s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2776,"The Rock, Op. 7",Sergei Rachmaninoff,0,90s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2777,...e divenne il più spietato bandito del sud seq. 13,Gianni Ferrio,0,60s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2778,Fell from the Sun,Pale Saints,0,90s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2779,Nothing Else Matters,Apocalyptica,0,90s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2780,How Can I Be Sure,The Young Rascals,1,60s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2781,Dein ist mein ganzes Herz,Vienna State Opera Orchestra,0,60s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2782,My Secret,Jerry Goldsmith,0,60s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2783,Delicately in the Sunlight,Earthen Sea,0,10s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2784,Pink Moon,Sebadoh,0,90s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2785,G. Rossini: Der Barbier von Sevilla/Die Verleumdung ist ein Lüftchen (Basilio),Staatskapelle Berlin,0,60s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2786,Fallout (Of Our Being),Nausea,0,00s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2787,"Take Me Home, Country Roads",John Denver,1,70s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2788,Smashing the Traitors,Lugubre,0,00s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2789,The Lonely Surfer,Jack Nitzsche,1,60s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2790,Dumbledore's Farewell,Nicholas Hooper,0,00s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2791,Peace Brother Peace,Bill Medley,1,60s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2792,Me (Without You),Andy Gibb,1,80s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2793,"Amen - Take 2, released version",John Coltrane,0,70s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2794,Electrotherapy from The Caretakers,Elmer Bernstein,0,60s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2795,Definition,Philip Glass,0,70s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2796,"Pierrot Lunaire, Op.21 (1912) / Part 2: 8. Die Nacht",Arnold Schoenberg,0,90s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2797,La résignation,Vladimir Cosma,0,60s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2798,Sewing Circle (1966 Album),Jerry Goldsmith,0,60s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2799,Re: Person I Knew,Bill Evans,0,70s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2800,Endless Love,Luther Vandross & Mariah Carey,1,90s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2801,Myself When I Am Real,Charles Mingus,0,60s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2802,"Four Scottish Dances, Op. 59: IV. Con brio",Malcolm Arnold,0,80s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2803,I Saw A Man And He Danced With His Wife,Cher,1,70s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2804,Oh Boy,Slime,0,80s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2805,Chanson de Maglia,Serge Gainsbourg,0,60s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2806,Mi árbol y yo,Alberto Cortez,0,70s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2807,Death Is More Perfect Than Life,Black Metal Raccoons,0,10s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2808,Ten,Parts & Labor,0,00s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2809,Do You Want New Wave or Do You Want the Truth,Minutemen,0,80s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2810,My Way Of Life,Frank Sinatra,1,60s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2811,Can't Get It Out Of My Head,Electric Light Orchestra,1,70s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2812,Possibly Maybe,Björk,0,90s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2813,Mirror Veil,Liquid Mind,0,90s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2814,A Silver Lining,They Dream By Day,0,10s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2815,Hallways Of Enchanted Ebony,Agalloch,0,00s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2816,Moon River,Jerry Butler,1,60s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2817,Industrial Introduction - Remastered,Throbbing Gristle,0,70s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2818,"Sad, Sad Girl And Boy",The Impressions,1,60s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2819,Danny Boy,Ray Price,1,60s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2820,Triad (mysterious),Deuter,0,70s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2821,"Evergreen (Love Theme From """"A Star Is Born"""")",Barbra Streisand,1,70s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2822,Raindrops,Harry Belafonte,0,60s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2823,Born with a Broken Heart,Kenny Wayne Shepherd,0,90s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2824,Kaskados Minnelied,Amon Düül,0,60s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2825,Part 6 - Consolation,Kenny Wheeler,0,90s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2826,Jar Of Hearts,Christina Perri,1,10s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2827,Necrosaint Black Metal,Furze,0,00s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2828,"Rhapsody on a Theme of Paganini, Op. 43",Sergei Rachmaninoff,0,60s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2829,The Poet Acts,Philip Glass,0,00s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2830,"Années de pèlerinage, 1ère année """"Suisse"""", S. 160: No. 2. Au lac de Wallenstadt (At the Lake of Wallenstadt)",Franz Liszt,0,90s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2831,Let Me Try Again (Laisse Moi Le Temps),Frank Sinatra,1,70s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2832,Main Titles from the HBO Miniseries Band of Brothers - Instrumental,Michael Kamen,0,90s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2833,The Metal Age,Hammerfall,0,90s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2834,Cowboy Song,Jingo De Lunch,0,10s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2835,"Tosca (Sung in German): Act I: Ach, di Augen! - Mit deinen Augen kann kein andres Auge sich messen (Tosca, Cavaradossi)",Giacomo Puccini,0,60s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2836,Goodbye To Love,Carpenters,1,70s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2837,"Perdóname, Olvídalo (with Juan Gabriel)",Rocío Dúrcal,0,80s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2838,Weihnachtslieder: Sankt Martine,Traditional,0,60s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2839,Alleluia (Georgian Chant),Sretenye,0,00s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2840,I Wanna Know If It's Good To You?,Funkadelic,1,70s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2841,Rachel Says Goodbye,Jerry Goldsmith,0,60s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2842,Saturn,Sleeping At Last,0,10s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2843,A Change Is Gonna Come,Sam Cooke,1,60s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2844,Totem Ancestor,John Cage,0,00s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2845,Trisagion At the Funeral Procession,Choir of the Monks of Chevetogne,0,00s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2846,Preaching the Blues,The Gun Club,0,80s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2847,Déshominisation (II),Alain Goraguer,0,70s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2848,"God Rest Ye Merry, Gentlemen",Traditional,0,60s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2849,Jäspöds Polska / Frejas Hymne,Trio Mio,0,00s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2850,Still Got The Blues,Gary Moore,1,90s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2851,Among Fields Of Crystal - 2004 Digital Remaster,Brian Eno,0,80s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2852,Vishaminchina,P. Susheela,0,60s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2853,Ground Hog Blues,Mike Bloomfield,0,70s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2854,"The Ecstasy of Gold (From """"The Good, the Bad and the Ugly"""")",Ennio Morricone,0,60s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2855,"Die Zauberflöte, K.620 / Erster Aufzug: """"Dies Bildnis ist bezaubernd schön""""",Wolfgang Amadeus Mozart,0,60s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2856,"Symphony No. 5, Op. 74: I. Tempestuoso",Malcolm Arnold,0,80s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2857,Autumn Nocturne,John Surman,0,10s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2858,For The Love Of Ivy,The Mamas & The Papas,1,60s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2859,"A Man, a Horse, a Gun (From """"A Man, a Horse, a Gun / Shoot First, Laugh Last"""")",Stelvio Cipriani,0,60s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2860,Toys In The Attic,Jack Jones,1,60s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2861,Overture (For Other Halfs),Brian McBride,0,00s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2862,Thunder 3,Nature's Mystic Moods,0,70s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2863,Fatal Fall/Funeral,Tangerine Dream,0,90s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2864,The Pest,Aura Noir,0,10s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2865,Angst,Arcturus,0,10s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2866,Arabia (strange fanfare leading into bazaar scene),Deuter,0,70s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2867,"Concerto for Flute and Strings, Op. 45: I. Allegro energico",Malcolm Arnold,0,80s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2868,Life in Darkness,Helllight,0,10s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2869,Unanswered,Suicide Silence,0,00s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2870,"Les ministres, le savant",Michel Legrand,0,70s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2871,Viva Shona,Jon Hassell,0,70s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2872,Maknongan,Giacinto Scelsi,0,10s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
2873,Billy the Kid Suite: VIII. The Open Prairie Again,Aaron Copland,0,60s,rock,0,2023-02-04 15:51:34,2023-02-04 15:51:34
